AU,CA,DE,ES,FR,GB,IT,NDF,NL,PT,US,other
0.002032809,0.003285426,0.002654935,0.006685263,0.020914933,0.008063536,0.009419546,0.607594192,0.002195728,0.00011595,0.286797762,0.05023985
0.002032864,0.003285498,0.002654996,0.006685463,0.020915337,0.008063747,0.009419781,0.607592046,0.002195789,0.000115955,0.286797881,0.05024061
0.002032775,0.003285375,0.002654885,0.006685175,0.020914704,0.008063433,0.009419429,0.607595384,0.00219569,0.000115947,0.286797673,0.050239563
0.002032804,0.003285419,0.002654926,0.006685236,0.020914879,0.00806351,0.009419519,0.60759455,0.002195721,0.000115949,0.286797732,0.05023976
0.002033097,0.00328582,0.002655298,0.006686135,0.02091687,0.008064507,0.00942062,0.607584119,0.002196045,0.000115978,0.286798447,0.05024302
0.002032804,0.003285421,0.002654926,0.006685233,0.020914877,0.008063511,0.009419516,0.607594609,0.002195721,0.000115949,0.286797673,0.050239768
0.002032784,0.003285388,0.002654898,0.006685198,0.020914782,0.008063464,0.009419465,0.607595146,0.002195699,0.000115948,0.286797673,0.050239645
0.002032763,0.003285359,0.002654872,0.006685151,0.020914661,0.008063409,0.009419396,0.607595563,0.002195679,0.000115946,0.286797643,0.050239485
0.002032837,0.003285459,0.002654959,0.006685361,0.020915126,0.008063642,0.00941966,0.607593179,0.002195756,0.000115953,0.286797851,0.050240245
0.002032804,0.003285421,0.002654927,0.006685246,0.020914897,0.008063523,0.00941953,0.607594371,0.002195725,0.00011595,0.286797822,0.050239816
0.002032885,0.003285526,0.00265502,0.006685524,0.020915488,0.008063812,0.009419845,0.607591212,0.002195811,0.000115957,0.286798,0.050240826
0.002032789,0.003285398,0.002654906,0.006685189,0.020914782,0.008063466,0.00941946,0.607595026,0.002195702,0.000115948,0.286797673,0.050239608
0.002032816,0.003285436,0.002654943,0.00668528,0.020914974,0.008063556,0.009419569,0.607593954,0.002195736,0.000115951,0.286797851,0.050239917
0.002032786,0.00328539,0.002654897,0.006685214,0.020914799,0.008063477,0.009419476,0.607594907,0.002195699,0.000115948,0.286797702,0.050239719
0.00203277,0.003285366,0.002654878,0.006685163,0.020914692,0.008063426,0.009419413,0.607595503,0.002195685,0.000115946,0.286797583,0.050239537
0.002032782,0.003285384,0.002654892,0.006685197,0.020914765,0.008063463,0.009419456,0.607595086,0.002195696,0.000115948,0.286797673,0.050239637
0.002032768,0.003285364,0.002654877,0.006685159,0.020914678,0.008063419,0.009419412,0.607595444,0.002195681,0.000115946,0.286797673,0.050239511
0.002031819,0.003284018,0.002653598,0.006682651,0.02090876,0.008060494,0.009416147,0.607625604,0.002194645,0.000115859,0.286795437,0.050230939
0.002032769,0.003285364,0.002654878,0.006685163,0.0209147,0.008063426,0.009419413,0.607595503,0.002195685,0.000115946,0.286797673,0.050239552
0.00203282,0.003285433,0.002654941,0.006685322,0.020915031,0.008063591,0.0094196,0.607593715,0.002195739,0.000115951,0.286797792,0.050240096
0.002032753,0.003285343,0.002654856,0.006685119,0.020914584,0.008063369,0.009419359,0.607596099,0.002195666,0.000115945,0.286797553,0.050239351
0.002032803,0.003285417,0.002654927,0.006685236,0.020914879,0.008063519,0.009419517,0.607594669,0.002195724,0.000115949,0.286797613,0.050239749
0.002032778,0.003285381,0.002654893,0.006685182,0.020914739,0.008063442,0.009419444,0.607595205,0.002195692,0.000115947,0.286797673,0.050239585
0.002032842,0.003285466,0.002654968,0.006685394,0.020915193,0.008063671,0.009419684,0.607592762,0.002195763,0.000115953,0.286797881,0.050240371
0.002032767,0.003285364,0.002654875,0.006685156,0.020914676,0.008063418,0.009419407,0.607595384,0.002195682,0.000115946,0.286797702,0.050239518
0.002032788,0.003285392,0.002654901,0.006685219,0.020914819,0.008063483,0.009419483,0.607594788,0.002195703,0.000115948,0.286797762,0.05023976
0.002032881,0.003285521,0.002655018,0.006685513,0.020915465,0.008063806,0.009419844,0.607591391,0.002195808,0.000115957,0.286797971,0.050240792
0.002032774,0.003285374,0.002654884,0.006685168,0.020914704,0.008063429,0.009419424,0.607595384,0.002195688,0.000115947,0.286797732,0.050239556
0.002032796,0.003285408,0.002654917,0.006685219,0.020914838,0.008063491,0.009419492,0.607594788,0.002195716,0.000115949,0.286797643,0.050239697
0.002032938,0.003285598,0.002655087,0.006685674,0.020915816,0.00806398,0.009420037,0.607589424,0.002195867,0.000115962,0.286798209,0.05024137
0.00203283,0.003285447,0.002654951,0.006685343,0.020915095,0.008063626,0.009419644,0.607593358,0.00219575,0.000115952,0.286797881,0.050240189
0.002032835,0.003285457,0.002654961,0.006685354,0.020915117,0.00806363,0.009419655,0.607593179,0.002195754,0.000115952,0.286797792,0.050240222
0.002032835,0.003285454,0.002654958,0.006685351,0.020915108,0.00806363,0.009419655,0.607593179,0.002195754,0.000115952,0.286797822,0.050240222
0.002032815,0.003285435,0.002654942,0.006685274,0.020914955,0.008063557,0.009419565,0.607594013,0.002195734,0.00011595,0.286797822,0.050239895
0.00203283,0.003285447,0.002654948,0.006685343,0.020915074,0.008063622,0.009419641,0.607593358,0.00219575,0.000115952,0.286797851,0.050240174
0.002032026,0.003284295,0.002653847,0.006683338,0.020910222,0.008061232,0.009416957,0.607617855,0.002194873,0.000115879,0.286796033,0.050233494
0.002032865,0.003285501,0.002654999,0.00668544,0.020915311,0.008063735,0.009419753,0.607592285,0.002195789,0.000115956,0.286797881,0.050240505
0.002032816,0.003285439,0.002654944,0.006685276,0.020914977,0.008063559,0.009419572,0.607593894,0.002195738,0.000115951,0.286797851,0.050239913
0.002030316,0.003281913,0.002651627,0.006678503,0.020899184,0.008055751,0.009410864,0.607674837,0.002193006,0.00011572,0.286791742,0.050216481
0.00203282,0.003285437,0.002654945,0.006685292,0.020914992,0.008063567,0.009419576,0.607593894,0.002195738,0.000115951,0.286797822,0.050239947
0.002032758,0.003285351,0.002654862,0.006685132,0.020914616,0.008063382,0.009419378,0.607595861,0.002195671,0.000115945,0.286797732,0.05023944
0.002032753,0.003285344,0.002654858,0.006685122,0.020914592,0.008063369,0.009419365,0.607595861,0.002195666,0.000115945,0.286797702,0.050239392
0.002028487,0.003279351,0.002649224,0.006673423,0.020887477,0.008049953,0.009404404,0.607735097,0.002191008,0.00011555,0.286787242,0.05019879
0.002032816,0.003285428,0.00265493,0.006685317,0.020915015,0.008063585,0.009419594,0.607593834,0.002195733,0.000115951,0.286797762,0.050240096
0.002033083,0.003285799,0.002655274,0.006686118,0.020916799,0.008064474,0.009420578,0.607584357,0.002196028,0.000115976,0.286798477,0.050242968
0.00203276,0.003285356,0.002654867,0.006685149,0.020914664,0.008063406,0.009419393,0.607595682,0.002195677,0.000115946,0.286797613,0.050239507
0.00203284,0.003285462,0.002654966,0.006685365,0.020915145,0.008063643,0.009419667,0.607593,0.002195757,0.000115953,0.286797911,0.050240252
0.002030029,0.00328151,0.002651253,0.006677676,0.020897299,0.008054814,0.009409827,0.607684672,0.002192688,0.000115693,0.286790997,0.05021356
0.002032938,0.003285598,0.002655087,0.006685674,0.020915819,0.008063981,0.009420038,0.607589483,0.002195867,0.000115962,0.286798179,0.050241377
0.002032775,0.003285378,0.002654889,0.006685175,0.020914722,0.008063434,0.00941943,0.607595444,0.00219569,0.000115947,0.286797613,0.050239544
0.002032799,0.00328541,0.002654919,0.006685239,0.020914875,0.008063514,0.009419515,0.60759455,0.002195716,0.000115949,0.286797792,0.050239783
0.002032772,0.003285369,0.00265488,0.006685172,0.020914704,0.008063429,0.009419424,0.607595384,0.002195687,0.000115947,0.286797643,0.050239556
0.002032818,0.003285435,0.002654943,0.006685297,0.020915,0.008063571,0.009419585,0.607593834,0.002195735,0.000115951,0.286797881,0.05023995
0.002032788,0.003285393,0.002654899,0.006685222,0.020914819,0.008063487,0.009419488,0.607594788,0.002195701,0.000115948,0.286797702,0.05023976
0.002032788,0.003285398,0.002654905,0.006685208,0.020914799,0.008063477,0.009419476,0.607594907,0.002195706,0.000115948,0.286797732,0.050239671
0.002032953,0.003285619,0.002655111,0.006685723,0.020915916,0.008064029,0.009420102,0.607589006,0.002195885,0.000115964,0.286798179,0.05024153
0.002032792,0.003285399,0.002654904,0.006685233,0.020914847,0.0080635,0.009419502,0.607594609,0.002195708,0.000115948,0.286797762,0.05023979
0.002032824,0.003285445,0.00265495,0.006685301,0.020915015,0.008063578,0.009419594,0.607593834,0.002195742,0.000115951,0.286797792,0.05023998
0.002032885,0.003285527,0.00265502,0.006685522,0.020915492,0.008063817,0.00941985,0.607591271,0.002195812,0.000115958,0.286797911,0.05024083
0.002032748,0.00328534,0.00265485,0.006685107,0.020914562,0.008063355,0.009419347,0.607596159,0.002195662,0.000115945,0.286797673,0.050239328
0.002032811,0.003285429,0.002654938,0.006685257,0.020914936,0.00806354,0.009419546,0.607594192,0.002195728,0.00011595,0.286797851,0.05023985
0.002032813,0.003285432,0.002654939,0.006685269,0.020914951,0.008063547,0.009419554,0.607594132,0.002195732,0.00011595,0.286797792,0.05023988
0.00203278,0.003285381,0.002654889,0.006685198,0.02091475,0.008063461,0.009419457,0.607595146,0.002195695,0.000115947,0.286797673,0.050239652
0.002032771,0.003285369,0.00265488,0.006685165,0.0209147,0.008063429,0.00941942,0.607595384,0.002195687,0.000115947,0.286797702,0.050239556
0.002033491,0.003286346,0.00265577,0.006687407,0.020919582,0.008065868,0.009422124,0.607569635,0.002196474,0.000116015,0.28679955,0.05024768
0.002032882,0.003285524,0.002655023,0.006685503,0.020915458,0.008063799,0.009419838,0.607591629,0.002195808,0.000115957,0.286797911,0.050240774
0.002032743,0.003285335,0.002654845,0.006685097,0.02091453,0.008063343,0.009419328,0.607596397,0.002195657,0.000115944,0.286797553,0.050239276
0.002032805,0.003285422,0.002654927,0.006685236,0.020914886,0.008063514,0.009419524,0.60759455,0.002195721,0.000115949,0.286797762,0.050239783
0.002032753,0.003285343,0.002654856,0.00668512,0.020914594,0.00806337,0.009419361,0.607595921,0.002195665,0.000115945,0.286797673,0.050239373
0.002032789,0.003285396,0.002654905,0.006685199,0.020914791,0.008063471,0.009419473,0.607595026,0.002195704,0.000115948,0.286797673,0.050239641
0.002032802,0.003285417,0.002654927,0.006685232,0.020914862,0.008063506,0.009419509,0.607594788,0.00219572,0.000115949,0.286797553,0.050239746
0.002032759,0.003285352,0.002654865,0.006685141,0.020914625,0.008063392,0.009419376,0.607595742,0.002195672,0.000115945,0.286797673,0.05023944
0.002032813,0.003285436,0.002654941,0.00668527,0.020914953,0.008063552,0.009419555,0.607594192,0.002195732,0.00011595,0.286797792,0.050239872
0.002032812,0.003285426,0.00265493,0.006685298,0.020914989,0.008063572,0.009419576,0.607593894,0.002195731,0.000115951,0.286797732,0.050240029
0.002033056,0.003285759,0.002655233,0.006686043,0.020916617,0.008064387,0.009420486,0.607585311,0.002195997,0.000115974,0.286798388,0.050242711
0.002032813,0.003285435,0.00265494,0.006685266,0.020914951,0.008063551,0.009419554,0.607594132,0.00219573,0.00011595,0.286797792,0.050239868
0.002032956,0.003285625,0.002655111,0.006685734,0.020915948,0.008064043,0.00942011,0.607588887,0.002195889,0.000115964,0.28679809,0.050241571
0.002032806,0.003285424,0.002654931,0.006685252,0.020914907,0.008063526,0.009419533,0.607594311,0.002195726,0.00011595,0.286797881,0.050239824
0.002033096,0.003285814,0.002655289,0.006686158,0.020916881,0.008064514,0.009420626,0.60758388,0.002196043,0.000115977,0.286798567,0.050243109
0.00203279,0.003285398,0.002654909,0.00668521,0.020914827,0.008063484,0.009419489,0.607594848,0.002195708,0.000115948,0.286797702,0.050239678
0.002032773,0.003285369,0.002654881,0.006685165,0.0209147,0.008063429,0.00941942,0.607595384,0.002195687,0.000115947,0.286797673,0.050239541
0.00203291,0.003285557,0.00265505,0.006685593,0.020915629,0.008063895,0.009419941,0.607590497,0.002195834,0.00011596,0.28679806,0.050241087
0.002032771,0.003285366,0.00265488,0.006685159,0.020914681,0.008063422,0.009419417,0.607595444,0.002195684,0.000115946,0.286797673,0.050239522
0.002032868,0.003285504,0.002655002,0.006685468,0.020915356,0.008063757,0.00941979,0.607591987,0.002195793,0.000115956,0.286797941,0.05024064
0.00203278,0.003285379,0.002654885,0.006685188,0.020914739,0.00806345,0.009419449,0.607595205,0.002195692,0.000115947,0.286797613,0.050239623
0.002032823,0.003285442,0.002654947,0.006685317,0.020915046,0.008063594,0.009419608,0.607593596,0.002195743,0.000115951,0.286797851,0.050240085
0.002032771,0.003285369,0.00265488,0.006685165,0.020914696,0.008063429,0.00941942,0.607595384,0.002195687,0.000115947,0.286797673,0.050239541
0.002032816,0.003285436,0.002654942,0.00668528,0.020914972,0.008063557,0.00941957,0.607594013,0.002195735,0.000115951,0.286797822,0.050239921
0.002032857,0.003285489,0.002654986,0.006685436,0.020915292,0.008063721,0.009419744,0.607592225,0.002195781,0.000115955,0.286798,0.050240517
0.002032848,0.003285473,0.002654976,0.006685389,0.020915197,0.008063672,0.009419695,0.607592881,0.002195766,0.000115953,0.286797881,0.05024033
0.002032811,0.003285431,0.002654938,0.00668526,0.020914936,0.008063544,0.009419546,0.607594192,0.002195728,0.00011595,0.286797822,0.05023985
0.002029358,0.003280571,0.002650371,0.006675819,0.020893009,0.008052686,0.009407458,0.607706666,0.002191957,0.000115631,0.286789387,0.050207082
0.002032753,0.003285345,0.002654858,0.00668512,0.02091459,0.008063375,0.009419361,0.607595921,0.002195666,0.000115945,0.286797702,0.05023938
0.002032801,0.003285415,0.002654923,0.00668523,0.020914868,0.008063504,0.009419506,0.607594609,0.002195719,0.000115949,0.286797673,0.050239746
0.002032807,0.00328542,0.002654931,0.006685242,0.020914895,0.008063522,0.009419524,0.60759455,0.002195725,0.00011595,0.286797673,0.050239783
0.00203278,0.003285379,0.002654887,0.006685188,0.020914743,0.00806345,0.009419449,0.607595205,0.002195693,0.000115947,0.286797583,0.050239623
0.002032855,0.003285485,0.002654986,0.006685417,0.020915253,0.008063707,0.009419726,0.607592523,0.002195779,0.000115954,0.286797881,0.050240442
0.002032797,0.003285409,0.002654918,0.006685218,0.020914847,0.008063493,0.009419491,0.607594728,0.002195715,0.000115949,0.286797673,0.050239705
0.002032763,0.003285357,0.002654872,0.00668514,0.020914644,0.008063398,0.009419389,0.607595682,0.002195677,0.000115946,0.286797643,0.050239462
0.002032785,0.003285395,0.002654903,0.006685185,0.020914761,0.008063453,0.009419457,0.607595146,0.0021957,0.000115948,0.286797673,0.050239593
0.002032834,0.00328546,0.002654968,0.006685338,0.020915087,0.008063619,0.009419633,0.607593477,0.002195757,0.000115952,0.286797792,0.050240088
0.002032812,0.003285431,0.002654936,0.006685269,0.020914951,0.008063544,0.009419554,0.607594132,0.00219573,0.00011595,0.286797792,0.050239868
0.00203275,0.003285344,0.002654855,0.006685114,0.020914575,0.008063364,0.009419357,0.60759598,0.002195664,0.000115945,0.286797673,0.050239366
0.002032796,0.003285408,0.002654914,0.006685213,0.020914834,0.008063491,0.009419492,0.607594788,0.002195711,0.000115948,0.286797673,0.050239686
0.002032891,0.003285535,0.00265503,0.006685533,0.020915516,0.00806383,0.009419871,0.607591152,0.002195817,0.000115958,0.286797941,0.050240878
0.00203282,0.003285442,0.002654948,0.006685292,0.020915002,0.008063572,0.009419581,0.607593894,0.002195741,0.000115951,0.286797792,0.050239947
0.002032811,0.00328543,0.002654939,0.006685263,0.020914933,0.008063543,0.009419548,0.607594073,0.002195729,0.00011595,0.286797851,0.050239861
0.002032763,0.003285357,0.002654871,0.006685148,0.020914661,0.008063409,0.009419396,0.607595563,0.002195676,0.000115946,0.286797732,0.050239485
0.002032802,0.003285409,0.00265492,0.006685253,0.020914892,0.008063517,0.009419522,0.60759443,0.002195715,0.000115949,0.286797762,0.050239798
0.002032815,0.003285432,0.002654939,0.006685275,0.020914959,0.00806355,0.009419558,0.607594073,0.002195732,0.00011595,0.286797762,0.050239898
0.002032861,0.003285497,0.002654994,0.006685442,0.020915322,0.008063736,0.009419756,0.607592165,0.002195786,0.000115955,0.286797941,0.050240558
0.002032775,0.003285373,0.002654883,0.006685181,0.020914732,0.008063444,0.009419437,0.607595325,0.002195688,0.000115947,0.286797673,0.050239608
0.002030165,0.003281698,0.00265143,0.006678069,0.020898195,0.008055255,0.00941032,0.607679963,0.002192838,0.000115706,0.286791444,0.050214943
0.002032813,0.003285434,0.002654941,0.00668527,0.020914953,0.008063548,0.00941956,0.607594192,0.002195733,0.00011595,0.286797792,0.050239898
0.002032829,0.003285455,0.00265496,0.006685322,0.020915056,0.008063599,0.00941961,0.607593715,0.002195751,0.000115952,0.286797792,0.05024004
0.002032769,0.003285364,0.002654877,0.006685159,0.020914687,0.008063422,0.009419412,0.607595444,0.002195684,0.000115946,0.286797673,0.050239522
0.002032768,0.003285364,0.002654877,0.006685159,0.020914681,0.008063422,0.009419412,0.607595444,0.002195681,0.000115946,0.286797673,0.050239511
0.002033073,0.003285781,0.002655257,0.006686094,0.020916741,0.008064445,0.009420553,0.607584715,0.002196016,0.000115975,0.286798477,0.050242908
0.002032822,0.003285443,0.00265495,0.006685301,0.020915011,0.008063578,0.009419594,0.607593834,0.002195742,0.000115951,0.286797822,0.05023998
0.002032803,0.003285416,0.002654925,0.006685257,0.020914914,0.008063525,0.009419532,0.60759449,0.002195721,0.00011595,0.286797732,0.050239839
0.002033008,0.003285694,0.002655177,0.00668588,0.020916289,0.008064211,0.009420298,0.607587099,0.002195945,0.000115969,0.286798328,0.050242115
0.00203277,0.003285364,0.002654877,0.006685159,0.020914687,0.008063422,0.009419417,0.607595444,0.002195684,0.000115946,0.286797673,0.050239522
0.002031462,0.003283504,0.002653113,0.006681747,0.020906568,0.008059418,0.00941494,0.607636631,0.002194257,0.000115826,0.286794662,0.050227899
0.002032762,0.003285355,0.00265487,0.006685141,0.020914637,0.008063396,0.009419381,0.607595742,0.002195674,0.000115946,0.286797702,0.05023944
0.002032822,0.003285443,0.002654953,0.006685297,0.020915015,0.008063578,0.009419594,0.607593834,0.002195745,0.000115951,0.286797762,0.05023998
0.002032899,0.003285545,0.00265504,0.006685565,0.020915566,0.008063865,0.009419907,0.607590854,0.002195826,0.000115959,0.286798,0.05024099
0.002032827,0.003285447,0.002654952,0.006685316,0.020915044,0.008063591,0.009419605,0.607593715,0.002195745,0.000115952,0.286797792,0.050240014
0.002032858,0.003285489,0.00265499,0.00668542,0.020915274,0.00806371,0.009419736,0.607592523,0.002195781,0.000115955,0.286797851,0.050240453
0.002032845,0.003285471,0.002654971,0.006685383,0.020915186,0.008063668,0.009419691,0.607592881,0.002195765,0.000115953,0.28679803,0.050240345
0.002032797,0.003285409,0.002654918,0.006685218,0.020914851,0.008063497,0.009419495,0.607594728,0.002195715,0.000115949,0.286797702,0.050239705
0.00203278,0.003285378,0.002654888,0.006685198,0.020914746,0.008063456,0.009419452,0.607595146,0.002195694,0.000115947,0.286797702,0.050239645
0.002032782,0.003285384,0.002654892,0.006685196,0.020914761,0.008063463,0.009419455,0.607595026,0.002195696,0.000115948,0.286797673,0.050239634
0.00202767,0.00327821,0.002648159,0.00667114,0.020882234,0.008047356,0.00940151,0.607762158,0.002190117,0.000115474,0.286785215,0.050190754
0.002032799,0.003285414,0.002654923,0.006685225,0.020914856,0.008063502,0.009419504,0.607594728,0.002195719,0.000115949,0.286797702,0.050239727
0.00203282,0.003285442,0.002654948,0.006685292,0.020915002,0.008063572,0.009419581,0.607593894,0.002195741,0.000115951,0.286797762,0.050239947
0.002032771,0.003285368,0.002654879,0.006685163,0.0209147,0.008063431,0.009419418,0.607595503,0.002195685,0.000115946,0.286797673,0.050239552
0.002032831,0.003285457,0.002654964,0.006685327,0.020915063,0.008063605,0.009419616,0.607593536,0.002195753,0.000115952,0.286797881,0.050240058
0.002032746,0.003285339,0.002654849,0.006685106,0.020914558,0.008063354,0.009419342,0.607596099,0.002195661,0.000115944,0.286797673,0.050239325
0.002032857,0.003285487,0.002654986,0.006685447,0.020915316,0.008063727,0.009419759,0.607592344,0.00219578,0.000115955,0.286797792,0.050240584
0.002032857,0.003285488,0.002654987,0.006685434,0.020915292,0.008063723,0.00941975,0.607592344,0.002195779,0.000115955,0.286797911,0.050240535
0.00203284,0.003285464,0.002654967,0.006685365,0.020915153,0.008063648,0.00941967,0.607593,0.002195759,0.000115953,0.286797881,0.050240267
0.002032803,0.003285417,0.002654926,0.006685236,0.020914879,0.008063519,0.009419517,0.607594669,0.002195722,0.000115949,0.286797643,0.050239749
0.002032778,0.003285382,0.002654892,0.006685181,0.020914739,0.008063444,0.009419446,0.607595325,0.002195692,0.000115947,0.286797673,0.050239585
0.002032808,0.003285425,0.002654934,0.006685263,0.020914929,0.008063536,0.009419546,0.607594192,0.002195728,0.00011595,0.286797762,0.05023985
0.002033645,0.003286561,0.00265597,0.006687846,0.020920578,0.008066359,0.009422672,0.607564628,0.002196641,0.00011603,0.286799908,0.050249208
0.002026798,0.003276983,0.002647014,0.006668718,0.020876646,0.008044592,0.00939842,0.607790768,0.002189163,0.000115393,0.286783099,0.05018235
0.002032815,0.003285435,0.002654943,0.006685271,0.020914955,0.008063557,0.00941956,0.607594013,0.002195734,0.00011595,0.286797822,0.050239895
0.002032755,0.003285347,0.002654861,0.006685128,0.020914603,0.008063377,0.009419369,0.607595801,0.002195669,0.000115945,0.286797762,0.050239407
0.002032827,0.003285444,0.002654946,0.006685338,0.020915076,0.008063618,0.009419632,0.607593417,0.002195747,0.000115952,0.286797851,0.05024017
0.00203279,0.003285393,0.002654902,0.006685208,0.020914806,0.008063481,0.009419481,0.607594967,0.002195703,0.000115948,0.286797643,0.050239686
0.002032832,0.003285459,0.002654963,0.006685329,0.020915082,0.008063612,0.00941962,0.607593477,0.002195752,0.000115952,0.286797822,0.050240066
0.002033028,0.003285723,0.002655204,0.00668594,0.020916423,0.008064279,0.009420369,0.607586443,0.002195964,0.000115971,0.286798298,0.050242323
0.002033258,0.003286018,0.002655462,0.006686755,0.020918073,0.008065123,0.009421296,0.607577324,0.002196218,0.000115993,0.286799014,0.050245389
0.002032746,0.00328534,0.002654848,0.006685101,0.020914549,0.008063352,0.009419334,0.607596219,0.00219566,0.000115944,0.286797583,0.050239298
0.002032769,0.003285365,0.002654876,0.006685154,0.02091467,0.008063416,0.00941941,0.607595563,0.002195682,0.000115946,0.286797702,0.050239496
0.002033332,0.003286139,0.002655588,0.006686859,0.020918446,0.0080653,0.009421498,0.607575834,0.0021963,0.000116,0.286799103,0.050245639
0.002032866,0.003285497,0.002654998,0.006685439,0.020915313,0.008063734,0.009419752,0.607592225,0.002195788,0.000115955,0.286797881,0.050240524
0.002032844,0.003285468,0.002654968,0.006685383,0.020915182,0.008063657,0.009419678,0.607592881,0.002195764,0.000115953,0.286797881,0.050240315
0.002032799,0.003285393,0.002654884,0.00668539,0.020915046,0.008063608,0.009419619,0.607593179,0.002195716,0.00011595,0.286797881,0.050240509
0.002032786,0.003285391,0.002654898,0.006685216,0.020914806,0.008063479,0.009419479,0.607594848,0.0021957,0.000115948,0.286797762,0.050239738
0.002032771,0.003285367,0.002654879,0.006685168,0.020914704,0.008063429,0.00941942,0.607595384,0.002195687,0.000115946,0.286797673,0.050239556
0.002032803,0.003285417,0.002654927,0.006685236,0.020914879,0.008063519,0.009419517,0.607594669,0.002195724,0.000115949,0.286797613,0.050239749
0.00203281,0.003285425,0.00265493,0.00668527,0.020914942,0.00806354,0.009419546,0.607594192,0.002195727,0.00011595,0.286797822,0.050239872
0.002032805,0.003285423,0.002654929,0.006685244,0.020914899,0.008063524,0.009419531,0.60759443,0.002195724,0.00011595,0.286797762,0.050239798
0.002032758,0.003285352,0.002654864,0.006685134,0.020914618,0.00806338,0.009419376,0.607595742,0.002195671,0.000115945,0.286797732,0.050239429
0.002032801,0.003285415,0.002654923,0.00668523,0.020914864,0.008063504,0.009419506,0.607594609,0.002195719,0.000115949,0.286797673,0.050239746
0.002032917,0.003285568,0.002655058,0.00668562,0.020915691,0.008063924,0.009419967,0.607590139,0.002195844,0.00011596,0.28679809,0.050241195
0.002032779,0.00328538,0.002654893,0.006685192,0.020914748,0.00806345,0.009419444,0.607595205,0.002195694,0.000115947,0.286797732,0.050239611
0.002032854,0.003285486,0.002654983,0.006685422,0.02091527,0.008063708,0.009419734,0.607592404,0.002195778,0.000115954,0.286797971,0.050240468
0.002032771,0.003285366,0.00265488,0.006685159,0.020914681,0.008063422,0.009419417,0.607595444,0.002195684,0.000115946,0.286797673,0.050239522
0.002032789,0.003285395,0.002654901,0.006685225,0.020914823,0.008063486,0.009419491,0.607594728,0.002195703,0.000115948,0.286797792,0.050239753
0.002032824,0.003285439,0.002654945,0.006685333,0.020915059,0.008063601,0.009419616,0.607593536,0.002195742,0.000115951,0.286797822,0.050240118
0.00203278,0.003285378,0.002654888,0.006685191,0.020914756,0.008063453,0.009419452,0.607595146,0.002195694,0.000115947,0.286797613,0.05023963
0.002032801,0.003285417,0.002654924,0.006685241,0.020914892,0.008063517,0.009419518,0.60759443,0.00219572,0.000115949,0.286797732,0.050239783
0.002032766,0.003285361,0.002654873,0.006685154,0.020914674,0.008063415,0.009419399,0.607595503,0.002195681,0.000115946,0.286797673,0.0502395
0.002032852,0.003285482,0.002654982,0.006685408,0.020915236,0.008063695,0.009419718,0.607592583,0.002195777,0.000115954,0.286797881,0.050240401
0.002032826,0.003285444,0.002654945,0.006685343,0.020915084,0.008063613,0.009419622,0.607593358,0.002195744,0.000115952,0.286797881,0.050240189
0.002032887,0.00328553,0.002655025,0.006685525,0.020915499,0.00806382,0.009419859,0.607591271,0.002195812,0.000115958,0.286797881,0.050240852
0.00203275,0.003285343,0.002654857,0.006685107,0.020914566,0.008063359,0.009419343,0.607596159,0.002195664,0.000115945,0.286797673,0.050239321
0.002032849,0.003285472,0.002654973,0.006685419,0.020915255,0.008063701,0.009419724,0.607592404,0.00219577,0.000115954,0.286797971,0.050240494
0.002032824,0.00328544,0.002654946,0.00668533,0.020915059,0.008063601,0.009419621,0.607593536,0.002195743,0.000115951,0.286797822,0.050240129
0.002032766,0.003285367,0.002654874,0.006685151,0.020914651,0.008063401,0.009419396,0.607595563,0.002195681,0.000115946,0.286797613,0.050239462
0.002032814,0.003285435,0.002654943,0.006685272,0.020914959,0.008063554,0.009419561,0.607594073,0.002195734,0.00011595,0.286797762,0.050239891
0.002032771,0.003285368,0.002654879,0.006685163,0.0209147,0.008063431,0.009419418,0.607595503,0.002195686,0.000115946,0.286797583,0.050239552
0.002032738,0.003285327,0.002654837,0.006685073,0.02091448,0.008063314,0.0094193,0.607596576,0.00219565,0.000115943,0.286797583,0.050239198
0.002032794,0.003285405,0.002654914,0.006685219,0.020914834,0.008063487,0.009419492,0.607594788,0.002195711,0.000115948,0.286797762,0.050239697
0.002031323,0.003283335,0.00265297,0.006681206,0.020905517,0.00805888,0.009414357,0.607642472,0.002194106,0.000115813,0.286794156,0.050225805
0.002032808,0.003285423,0.002654935,0.006685248,0.020914914,0.008063529,0.009419532,0.60759449,0.002195727,0.00011595,0.286797702,0.050239801
0.002032817,0.003285438,0.002654945,0.00668528,0.020914981,0.00806356,0.00941957,0.607594013,0.002195738,0.000115951,0.286797851,0.050239932
0.002032815,0.003285429,0.002654935,0.006685307,0.020915,0.008063578,0.009419589,0.607593834,0.002195734,0.000115951,0.286797792,0.050240051
0.002032757,0.003285355,0.002654865,0.006685134,0.020914618,0.008063384,0.009419381,0.607595742,0.002195671,0.000115945,0.286797702,0.050239429
0.002032827,0.003285452,0.002654959,0.006685316,0.02091505,0.008063591,0.009419605,0.607593715,0.002195749,0.000115952,0.286797822,0.050240029
0.002032822,0.00328544,0.002654947,0.006685292,0.020914992,0.008063572,0.009419586,0.607593894,0.00219574,0.000115951,0.286797762,0.050239958
0.002029558,0.003280854,0.002650635,0.006676367,0.020894293,0.00805332,0.009408168,0.60770005,0.002192177,0.000115649,0.286789834,0.05020899
