AU,CA,DE ,ES,FR,GB,IT,NDF,NL,PT,US,other
0.001000061,0.002546181,0.001138541,0.003900808,0.011472769,0.00652387,0.007920462,0.663342953,0.001104846,5.1086E-05,0.259445578,0.041552763
0.0010001,0.002546265,0.001138587,0.003900933,0.011473021,0.006524048,0.007920662,0.663341343,0.001104892,5.10891E-05,0.259445727,0.041553311
0.001000047,0.002546153,0.001138526,0.003900768,0.011472682,0.00652379,0.007920391,0.663343668,0.001104833,5.1085E-05,0.259445459,0.041552581
0.001000043,0.002546143,0.001138521,0.003900753,0.011472661,0.006523779,0.007920365,0.663343728,0.001104828,5.10847E-05,0.259445459,0.041552525
0.001000061,0.002546184,0.001138543,0.003900812,0.011472765,0.006523853,0.007920463,0.663343072,0.001104849,5.10861E-05,0.259445488,0.041552771
0.00100005,0.002546164,0.00113853,0.003900782,0.011472714,0.006523814,0.007920409,0.663343549,0.001104837,5.10853E-05,0.259445488,0.041552644
0.001000072,0.002546207,0.001138554,0.003900845,0.011472844,0.006523916,0.007920514,0.663342535,0.001104861,5.10869E-05,0.259445578,0.041552916
0.001000081,0.002546223,0.001138563,0.003900871,0.011472889,0.006523951,0.007920559,0.663342297,0.001104871,5.10875E-05,0.259445608,0.041553043
0.001000053,0.002546169,0.001138533,0.003900791,0.011472722,0.006523819,0.007920426,0.66334343,0.001104841,5.10856E-05,0.259445459,0.041552674
0.001000216,0.002546509,0.001138725,0.003901302,0.011473795,0.006524722,0.007921304,0.663335264,0.001105014,5.10974E-05,0.259447277,0.041554872
0.001000051,0.002546155,0.001138528,0.003900777,0.011472709,0.00652383,0.007920409,0.663343251,0.001104831,5.10851E-05,0.259445757,0.041552614
0.001000069,0.0025462,0.001138552,0.003900837,0.011472827,0.006523901,0.007920502,0.663342834,0.001104858,5.10867E-05,0.259445518,0.041552875
0.001000097,0.002546261,0.001138586,0.003900928,0.011473006,0.006524039,0.007920652,0.663341463,0.00110489,5.10889E-05,0.259445816,0.041553289
0.001000041,0.002546141,0.001138518,0.00390075,0.011472647,0.006523764,0.007920358,0.663344085,0.001104826,5.10846E-05,0.259445369,0.041552499
0.001000105,0.002546271,0.001138591,0.003900945,0.011473051,0.006524093,0.007920691,0.663340926,0.001104892,5.10891E-05,0.259446084,0.041553345
0.001000134,0.002546335,0.001138627,0.003901039,0.011473252,0.006524257,0.007920852,0.663339257,0.001104927,5.10913E-05,0.259446442,0.041553762
0.00100007,0.002546203,0.001138552,0.003900839,0.011472832,0.006523907,0.007920506,0.663342834,0.001104859,5.10868E-05,0.259445518,0.041552894
0.0010001,0.002546265,0.001138587,0.003900933,0.011473021,0.006524048,0.007920662,0.663341343,0.001104892,5.10891E-05,0.259445727,0.041553311
0.001000052,0.002546162,0.001138531,0.003900781,0.01147271,0.006523825,0.007920418,0.66334337,0.001104838,5.10854E-05,0.259445518,0.04155264
0.001000055,0.002546175,0.001138538,0.003900799,0.011472742,0.006523837,0.007920439,0.66334331,0.001104843,5.10857E-05,0.259445488,0.041552719
0.00100008,0.002546221,0.001138564,0.003900871,0.011472893,0.00652395,0.007920562,0.663342237,0.00110487,5.10876E-05,0.259445608,0.041553039
0.001000082,0.002546225,0.001138565,0.003900874,0.011472898,0.006523963,0.00792057,0.663342178,0.001104872,5.10877E-05,0.259445667,0.041553058
0.001000052,0.002546162,0.001138531,0.003900783,0.01147271,0.006523816,0.00792041,0.66334337,0.001104839,5.10854E-05,0.259445518,0.04155264
0.00100008,0.00254622,0.001138563,0.003900867,0.011472887,0.00652395,0.007920555,0.663342237,0.001104869,5.10875E-05,0.259445667,0.041553039
0.001000081,0.002546226,0.001138566,0.003900878,0.011472909,0.006523963,0.00792057,0.663342178,0.001104872,5.10876E-05,0.259445667,0.041553076
0.001000009,0.002546065,0.001138481,0.003900651,0.01147245,0.006523654,0.0079202,0.663345039,0.001104784,5.10819E-05,0.259445518,0.041552044
0.00100009,0.002546242,0.001138575,0.003900898,0.011472946,0.006523991,0.007920603,0.66334182,0.001104882,5.10882E-05,0.259445667,0.041553162
0.001000053,0.002546167,0.001138535,0.003900789,0.011472723,0.00652382,0.007920419,0.663343489,0.001104841,5.10856E-05,0.259445399,0.04155267
0.001000038,0.002546135,0.001138516,0.003900744,0.011472628,0.006523757,0.007920342,0.663344026,0.001104823,5.10844E-05,0.259445429,0.041552465
0.001000123,0.002546309,0.001138613,0.003901005,0.011473186,0.006524204,0.007920795,0.663339853,0.001104913,5.10906E-05,0.259446263,0.041553624
0.001000064,0.002546192,0.001138546,0.003900823,0.01147279,0.006523883,0.00792048,0.663342893,0.001104853,5.10864E-05,0.259445548,0.041552819
0.001000082,0.002546225,0.001138565,0.003900875,0.011472899,0.00652396,0.007920562,0.663342237,0.001104872,5.10876E-05,0.259445637,0.041553061
0.001000047,0.002546154,0.001138525,0.003900768,0.011472682,0.00652379,0.007920387,0.663343668,0.001104833,5.1085E-05,0.259445459,0.041552581
0.00100011,0.00254628,0.001138597,0.003900962,0.011473085,0.006524125,0.007920718,0.663340628,0.001104898,5.10895E-05,0.259446144,0.041553434
0.001000076,0.002546213,0.001138559,0.003900853,0.011472864,0.006523928,0.007920535,0.663342416,0.001104865,5.10872E-05,0.259445637,0.041552983
0.0010001,0.002546264,0.001138587,0.003900933,0.011473015,0.006524049,0.007920659,0.663341403,0.001104891,5.1089E-05,0.259445757,0.041553304
0.001000037,0.002546132,0.001138514,0.003900737,0.011472611,0.006523747,0.007920337,0.663344204,0.001104822,5.10844E-05,0.259445369,0.041552428
0.001000055,0.002546174,0.001138536,0.003900795,0.011472742,0.006523837,0.007920439,0.66334331,0.001104843,5.10857E-05,0.259445488,0.041552719
0.001000026,0.002546108,0.001138501,0.003900703,0.011472548,0.006523686,0.007920279,0.663344741,0.001104809,5.10835E-05,0.25944519,0.041552294
0.001000082,0.002546226,0.001138566,0.003900878,0.011472909,0.006523963,0.00792057,0.663342178,0.001104872,5.10876E-05,0.259445667,0.041553076
0.001000075,0.002546213,0.00113856,0.003900861,0.011472874,0.00652395,0.007920539,0.663342118,0.001104864,5.10871E-05,0.259445846,0.041552972
0.001000062,0.002546185,0.001138544,0.00390081,0.011472764,0.006523855,0.007920459,0.66334331,0.00110485,5.10862E-05,0.259445339,0.041552767
0.001000084,0.00254623,0.001138569,0.003900881,0.011472917,0.006523973,0.007920583,0.663341999,0.001104875,5.10878E-05,0.259445637,0.041553106
0.001000097,0.002546258,0.001138585,0.003900926,0.011473006,0.006524036,0.007920648,0.663341463,0.00110489,5.10889E-05,0.259445757,0.041553278
0.001000081,0.002546225,0.001138565,0.003900874,0.011472898,0.006523963,0.00792057,0.663342178,0.001104872,5.10876E-05,0.259445697,0.041553065
0.001000091,0.002546243,0.001138575,0.003900906,0.011472975,0.006524044,0.007920627,0.663341284,0.001104877,5.1088E-05,0.259446084,0.041553177
0.00100008,0.002546221,0.001138564,0.003900871,0.011472887,0.00652395,0.007920562,0.663342237,0.00110487,5.10876E-05,0.259445637,0.041553039
0.001000027,0.002546108,0.0011385,0.003900703,0.011472536,0.006523689,0.007920275,0.663344681,0.001104807,5.10835E-05,0.259445339,0.04155229
0.001000081,0.002546225,0.001138565,0.003900874,0.011472898,0.006523963,0.00792057,0.663342178,0.001104872,5.10876E-05,0.259445697,0.041553065
0.0010001,0.002546265,0.001138587,0.003900933,0.011473021,0.006524048,0.007920662,0.663341343,0.001104892,5.10891E-05,0.259445727,0.041553311
0.001000079,0.00254622,0.001138562,0.003900864,0.011472879,0.006523946,0.007920557,0.663342357,0.001104868,5.10875E-05,0.259445637,0.041553028
0.001000043,0.002546143,0.001138521,0.003900755,0.011472663,0.006523776,0.00792037,0.663343787,0.001104829,5.10847E-05,0.259445399,0.041552521
0.001000048,0.002546159,0.00113853,0.003900775,0.011472705,0.006523803,0.007920398,0.663343668,0.001104837,5.10852E-05,0.259445399,0.041552611
0.001000038,0.00254613,0.001138514,0.003900738,0.011472616,0.00652375,0.007920342,0.663344264,0.001104822,5.10843E-05,0.25944525,0.041552432
0.001000072,0.002546207,0.001138554,0.003900846,0.011472839,0.006523916,0.007920514,0.663342535,0.001104861,5.1087E-05,0.259445548,0.041552905
0.001000048,0.002546158,0.001138528,0.003900774,0.011472695,0.006523797,0.007920396,0.663343728,0.001104836,5.10851E-05,0.259445369,0.041552603
0.001000297,0.002546686,0.001138822,0.003901559,0.011474336,0.006525148,0.007921733,0.663331091,0.001105103,5.11034E-05,0.259448111,0.041556004
0.001000144,0.002546355,0.001138638,0.00390107,0.011473311,0.006524316,0.007920908,0.66333884,0.001104935,5.1092E-05,0.259446532,0.041553896
0.001000061,0.002546183,0.001138543,0.00390081,0.011472764,0.006523849,0.007920455,0.66334331,0.001104849,5.1086E-05,0.25944531,0.041552749
0.001000531,0.002547178,0.001139096,0.003902297,0.011475873,0.006526387,0.007922979,0.663319707,0.001105358,5.11209E-05,0.259450346,0.041559204
0.001000095,0.002546253,0.001138581,0.003900919,0.011472986,0.006524025,0.007920634,0.663341582,0.001104887,5.10886E-05,0.259445727,0.041553248
0.001000028,0.002546112,0.001138501,0.003900708,0.011472555,0.006523696,0.007920285,0.663344502,0.001104809,5.10836E-05,0.259445369,0.041552309
0.001000086,0.002546236,0.001138571,0.003900884,0.011472926,0.006523986,0.00792059,0.663341999,0.001104877,5.10879E-05,0.259445608,0.041553114
0.001000082,0.002546225,0.001138566,0.003900877,0.011472917,0.006523986,0.007920568,0.663341999,0.001104871,5.10876E-05,0.259445816,0.041553054
0.001000455,0.002547018,0.001139004,0.003902056,0.011475366,0.006525964,0.007922561,0.663323581,0.001105277,5.11153E-05,0.259449512,0.041558173
0.001000077,0.002546216,0.00113856,0.003900857,0.011472869,0.006523934,0.007920543,0.663342416,0.001104867,5.10873E-05,0.259445637,0.041552991
0.001000052,0.002546166,0.001138533,0.003900786,0.011472709,0.006523813,0.007920414,0.663343668,0.00110484,5.10855E-05,0.259445369,0.041552652
0.001000026,0.002546108,0.001138501,0.003900703,0.011472548,0.006523689,0.007920279,0.663344741,0.001104809,5.10835E-05,0.25944519,0.041552294
0.001000085,0.002546233,0.001138569,0.003900887,0.01147292,0.006523978,0.007920589,0.66334188,0.001104874,5.10878E-05,0.259445697,0.041553099
0.001000065,0.002546193,0.001138546,0.003900823,0.0114728,0.006523876,0.00792048,0.663342893,0.001104854,5.10864E-05,0.259445548,0.041552819
0.001000104,0.002546269,0.001138592,0.003900941,0.01147305,0.006524093,0.007920682,0.663340867,0.001104891,5.1089E-05,0.259446114,0.041553341
0.001000071,0.002546205,0.001138552,0.00390084,0.011472831,0.006523906,0.007920508,0.663342714,0.00110486,5.10869E-05,0.259445548,0.041552909
0.001000058,0.002546178,0.001138539,0.003900805,0.011472753,0.006523843,0.007920448,0.66334331,0.001104846,5.10858E-05,0.259445429,0.041552726
0.001000046,0.002546151,0.001138524,0.003900768,0.011472678,0.006523784,0.007920387,0.663343668,0.001104833,5.1085E-05,0.259445459,0.04155257
0.001000059,0.002546182,0.001138541,0.003900811,0.011472763,0.006523867,0.007920457,0.663343191,0.001104846,5.10859E-05,0.259445548,0.041552741
0.001000077,0.002546218,0.001138561,0.003900861,0.011472869,0.00652394,0.007920546,0.663342416,0.001104868,5.10874E-05,0.259445637,0.041553002
0.001000073,0.002546208,0.001138557,0.003900851,0.011472847,0.006523922,0.007920528,0.663342416,0.001104863,5.10871E-05,0.259445697,0.041552946
0.001000082,0.002546225,0.001138565,0.003900875,0.011472899,0.006523963,0.007920571,0.663342237,0.001104873,5.10877E-05,0.259445637,0.041553061
0.001000079,0.00254622,0.001138563,0.003900867,0.011472887,0.00652395,0.007920559,0.663342237,0.001104869,5.10875E-05,0.259445727,0.041553032
0.00100007,0.002546205,0.001138553,0.00390084,0.011472836,0.006523906,0.007920509,0.663342774,0.00110486,5.10868E-05,0.259445548,0.041552901
0.001000084,0.002546229,0.001138567,0.003900879,0.011472918,0.006523971,0.007920575,0.663342059,0.001104874,5.10878E-05,0.259445637,0.041553088
0.001000055,0.002546174,0.001138536,0.003900799,0.011472742,0.006523837,0.007920439,0.66334331,0.001104843,5.10858E-05,0.259445429,0.041552726
0.001000081,0.002546225,0.001138565,0.003900873,0.011472898,0.006523959,0.007920561,0.663342178,0.001104871,5.10876E-05,0.259445667,0.041553058
0.001000068,0.002546198,0.001138549,0.003900832,0.011472817,0.006523895,0.007920494,0.663342834,0.001104857,5.10866E-05,0.259445548,0.041552864
0.001000084,0.002546229,0.001138567,0.00390088,0.011472919,0.006523972,0.007920576,0.663342118,0.001104874,5.10878E-05,0.259445637,0.041553091
0.001000062,0.002546188,0.001138544,0.003900819,0.01147279,0.006523876,0.007920473,0.663342893,0.001104852,5.10862E-05,0.259445548,0.041552801
0.00100005,0.002546164,0.001138531,0.003900781,0.011472712,0.006523813,0.007920411,0.66334343,0.001104837,5.10853E-05,0.259445488,0.041552637
0.0010001,0.002546264,0.001138586,0.003900933,0.011473014,0.006524048,0.007920658,0.663341343,0.001104891,5.1089E-05,0.259445757,0.0415533
0.001000102,0.002546264,0.001138588,0.003900935,0.011473032,0.006524076,0.007920677,0.663341045,0.001104889,5.10889E-05,0.259445995,0.041553311
0.00100003,0.002546115,0.001138503,0.00390071,0.011472567,0.006523703,0.007920288,0.663344562,0.001104811,5.10837E-05,0.259445369,0.04155232
0.001000055,0.002546175,0.001138536,0.003900797,0.011472742,0.006523837,0.007920439,0.66334331,0.001104844,5.10858E-05,0.259445429,0.041552719
0.001003392,0.002553302,0.001142475,0.003911344,0.011494578,0.00654108,0.007938111,0.663182557,0.001108541,5.13364E-05,0.259474844,0.041598465
0.001000071,0.002546207,0.001138554,0.003900843,0.01147284,0.006523911,0.007920514,0.663342595,0.001104861,5.10869E-05,0.259445578,0.041552901
0.001000081,0.002546225,0.001138566,0.003900874,0.011472898,0.006523963,0.00792057,0.663342178,0.001104872,5.10876E-05,0.259445697,0.041553065
0.001000029,0.002546117,0.001138503,0.003900713,0.01147256,0.006523706,0.007920295,0.663344502,0.001104812,5.10837E-05,0.259445369,0.041552339
0.001000061,0.002546184,0.001138543,0.003900812,0.011472765,0.006523853,0.007920459,0.663343072,0.001104849,5.10861E-05,0.259445488,0.041552771
0.0010001,0.002546264,0.001138586,0.003900931,0.011473014,0.006524041,0.007920658,0.663341343,0.001104891,5.1089E-05,0.259445786,0.0415533
0.001000084,0.002546234,0.001138569,0.003900881,0.011472917,0.006523973,0.007920583,0.663341999,0.001104876,5.10879E-05,0.259445608,0.041553095
0.001000076,0.002546217,0.001138559,0.003900859,0.011472869,0.006523934,0.007920543,0.663342416,0.001104867,5.10873E-05,0.259445637,0.041552991
0.001000074,0.002546209,0.001138556,0.00390085,0.011472848,0.006523916,0.00792052,0.663342476,0.001104862,5.10871E-05,0.259445608,0.041552931
0.001000084,0.002546231,0.00113857,0.003900881,0.011472922,0.006523973,0.007920583,0.663341999,0.001104875,5.10879E-05,0.259445637,0.041553106
0.00100084,0.002547844,0.001139463,0.003903277,0.011477884,0.00652793,0.007924601,0.663305223,0.001105708,5.11443E-05,0.259452701,0.041563462
0.001000083,0.002546227,0.001138566,0.003900878,0.011472909,0.006523966,0.007920577,0.663342178,0.001104873,5.10877E-05,0.259445697,0.041553076
0.001000084,0.002546229,0.001138568,0.003900881,0.011472918,0.006523974,0.007920583,0.663342059,0.001104874,5.10878E-05,0.259445637,0.041553088
0.00100003,0.002546115,0.001138502,0.00390071,0.011472561,0.006523703,0.007920288,0.663344562,0.001104811,5.10837E-05,0.259445369,0.04155232
0.00100008,0.002546221,0.001138563,0.003900869,0.011472887,0.006523954,0.007920559,0.663342237,0.00110487,5.10876E-05,0.259445637,0.041553039
0.001000089,0.002546245,0.001138575,0.003900898,0.011472956,0.006523996,0.00792061,0.663341761,0.001104881,5.10883E-05,0.259445727,0.041553177
0.001000061,0.002546184,0.001138543,0.003900812,0.011472765,0.006523853,0.007920463,0.663343072,0.001104849,5.10861E-05,0.259445488,0.041552771
0.001000048,0.002546155,0.001138526,0.003900771,0.011472682,0.006523803,0.007920398,0.663343668,0.001104833,5.1085E-05,0.259445459,0.041552592
0.001000077,0.002546217,0.001138559,0.003900861,0.011472869,0.006523937,0.007920539,0.663342416,0.001104865,5.10872E-05,0.259445578,0.041552968
0.001000055,0.002546168,0.001138535,0.003900795,0.011472747,0.006523898,0.007920451,0.663342953,0.001104835,5.10854E-05,0.259445846,0.041552674
0.001000018,0.002546091,0.001138493,0.003900679,0.011472493,0.006523649,0.007920242,0.663345098,0.0011048,5.10829E-05,0.259445161,0.041552179
0.001000055,0.002546174,0.001138538,0.003900799,0.011472742,0.006523837,0.007920439,0.66334331,0.001104844,5.10857E-05,0.259445429,0.041552708
0.001000083,0.002546229,0.001138566,0.003900878,0.011472909,0.006523969,0.007920577,0.663342178,0.001104873,5.10878E-05,0.259445608,0.041553065
0.001000087,0.002546235,0.001138572,0.003900891,0.011472935,0.006523991,0.007920596,0.66334182,0.001104877,5.10879E-05,0.259445786,0.041553125
0.0010001,0.002546265,0.001138587,0.003900933,0.011473021,0.006524048,0.007920662,0.663341343,0.001104892,5.10891E-05,0.259445727,0.041553311
0.00100007,0.002546202,0.001138553,0.003900839,0.011472831,0.00652391,0.007920509,0.663342774,0.001104859,5.10868E-05,0.259445548,0.04155289
0.001000051,0.002546165,0.001138532,0.003900779,0.011472706,0.006523797,0.007920408,0.663343728,0.001104839,5.10855E-05,0.259445399,0.041552633
0.001000079,0.00254622,0.001138563,0.003900868,0.011472889,0.006523951,0.007920556,0.663342297,0.001104869,5.10875E-05,0.259445667,0.041553024
0.001000084,0.002546229,0.001138568,0.00390088,0.011472919,0.006523968,0.00792058,0.663342118,0.001104874,5.10878E-05,0.259445637,0.041553091
0.001000077,0.002546209,0.001138561,0.00390087,0.011472915,0.006524066,0.007920583,0.663341343,0.001104854,5.10867E-05,0.259446472,0.041553006
0.00100007,0.002546196,0.001138551,0.003900838,0.011472831,0.006523934,0.007920512,0.663342416,0.001104855,5.10865E-05,0.259445786,0.041552879
0.001000063,0.002546189,0.001138545,0.003900816,0.011472781,0.006523859,0.007920466,0.663343012,0.001104852,5.10863E-05,0.259445488,0.041552786
0.001000038,0.002546135,0.001138515,0.00390074,0.011472625,0.006523754,0.007920343,0.663344085,0.001104823,5.10844E-05,0.259445369,0.041552451
0.001000057,0.002546178,0.001138538,0.003900805,0.011472753,0.00652384,0.007920448,0.66334331,0.001104846,5.10858E-05,0.259445488,0.041552726
0.001000053,0.002546168,0.001138532,0.003900786,0.01147272,0.006523837,0.007920421,0.66334331,0.001104837,5.10854E-05,0.259445578,0.041552659
0.001000045,0.002546145,0.001138522,0.003900759,0.011472661,0.006523779,0.007920372,0.663343728,0.00110483,5.10848E-05,0.259445459,0.041552536
0.001000081,0.002546226,0.001138566,0.003900878,0.011472909,0.006523963,0.00792057,0.663342178,0.001104872,5.10877E-05,0.259445667,0.041553076
0.001000061,0.002546184,0.001138543,0.003900812,0.011472771,0.006523853,0.007920459,0.663343072,0.001104849,5.10861E-05,0.259445488,0.041552771
0.001000081,0.002546227,0.001138566,0.003900879,0.011472899,0.006523951,0.007920568,0.663342297,0.001104873,5.10877E-05,0.259445608,0.041553065
0.001000081,0.002546225,0.001138565,0.003900874,0.011472898,0.006523963,0.007920566,0.663342178,0.001104871,5.10876E-05,0.259445697,0.041553058
0.001000099,0.002546263,0.001138586,0.003900929,0.011473014,0.006524041,0.007920658,0.663341343,0.00110489,5.10889E-05,0.259445757,0.0415533
0.00100003,0.002546114,0.001138502,0.003900709,0.01147256,0.006523702,0.007920288,0.663344502,0.001104811,5.10836E-05,0.259445369,0.041552309
0.001000103,0.002546269,0.00113859,0.003900941,0.011473046,0.006524087,0.007920691,0.663340926,0.001104891,5.1089E-05,0.259446025,0.041553345
0.001000055,0.002546173,0.001138536,0.003900795,0.011472731,0.006523831,0.007920432,0.66334331,0.001104842,5.10857E-05,0.259445488,0.041552696
0.001000054,0.002546172,0.001138536,0.003900791,0.011472722,0.006523819,0.007920426,0.66334343,0.001104842,5.10857E-05,0.259445369,0.041552685
0.001000082,0.002546227,0.001138566,0.003900878,0.011472909,0.006523969,0.007920573,0.663342178,0.001104873,5.10877E-05,0.259445608,0.041553088
0.001000061,0.002546184,0.001138542,0.003900816,0.011472771,0.006523859,0.007920459,0.663343072,0.00110485,5.10862E-05,0.259445518,0.04155279
0.001000113,0.00254629,0.001138602,0.003900976,0.011473122,0.006524165,0.00792075,0.663340271,0.001104901,5.10897E-05,0.259446263,0.041553482
0.001000081,0.002546223,0.001138565,0.003900873,0.011472898,0.006523956,0.007920561,0.663342178,0.00110487,5.10876E-05,0.259445697,0.041553058
0.001000067,0.002546195,0.001138547,0.003900833,0.011472819,0.006523909,0.007920492,0.663342714,0.001104854,5.10864E-05,0.259445697,0.041552857
0.001000082,0.002546225,0.001138565,0.003900874,0.011472898,0.006523963,0.00792057,0.663342178,0.001104872,5.10877E-05,0.259445667,0.041553058
0.001000054,0.00254617,0.001138535,0.003900795,0.011472731,0.006523831,0.007920432,0.66334331,0.001104842,5.10857E-05,0.259445548,0.041552689
0.001000057,0.002546178,0.00113854,0.003900803,0.01147275,0.006523838,0.007920448,0.66334337,0.001104846,5.10859E-05,0.259445369,0.04155273
0.00100003,0.002546114,0.001138502,0.003900709,0.011472555,0.006523699,0.007920288,0.663344502,0.00110481,5.10836E-05,0.259445369,0.041552309
0.001000083,0.002546227,0.001138566,0.003900878,0.011472913,0.006523968,0.007920576,0.663342118,0.001104872,5.10878E-05,0.259445578,0.041553073
0.001000063,0.002546191,0.001138546,0.003900819,0.011472785,0.006523864,0.007920474,0.663342953,0.001104853,5.10864E-05,0.259445459,0.041552812
0.001000044,0.002546146,0.001138522,0.003900757,0.011472663,0.006523779,0.007920373,0.663343787,0.001104829,5.10847E-05,0.259445399,0.041552521
0.001000062,0.002546187,0.001138544,0.003900819,0.011472784,0.00652387,0.007920469,0.663342893,0.001104851,5.10862E-05,0.259445548,0.04155279
0.001000055,0.002546173,0.001138536,0.003900795,0.011472731,0.006523831,0.007920432,0.66334331,0.001104842,5.10857E-05,0.259445548,0.041552696
0.001000084,0.002546228,0.001138567,0.003900878,0.011472919,0.006523968,0.007920576,0.663342118,0.001104874,5.10878E-05,0.259445637,0.041553091
0.001000042,0.002546141,0.001138519,0.003900754,0.011472653,0.006523767,0.007920363,0.663343847,0.001104828,5.10846E-05,0.259445429,0.041552525
0.001000097,0.002546258,0.001138586,0.003900926,0.011473006,0.006524039,0.007920652,0.663341463,0.00110489,5.10889E-05,0.259445816,0.041553289
0.001000069,0.002546201,0.001138552,0.003900839,0.01147282,0.006523906,0.007920505,0.663342774,0.001104859,5.10867E-05,0.259445578,0.041552883
0.001000062,0.002546186,0.001138544,0.003900814,0.011472768,0.006523861,0.007920462,0.663343251,0.001104851,5.10862E-05,0.259445369,0.041552771
0.001000049,0.00254616,0.00113853,0.003900776,0.0114727,0.006523801,0.007920403,0.663343728,0.001104837,5.10852E-05,0.259445369,0.041552614
0.001000081,0.002546225,0.001138565,0.003900874,0.011472898,0.006523963,0.00792057,0.663342178,0.001104872,5.10876E-05,0.259445697,0.041553065
0.001000097,0.002546261,0.001138586,0.003900928,0.011473006,0.006524036,0.007920652,0.663341463,0.00110489,5.10889E-05,0.259445816,0.041553289
0.001000057,0.002546178,0.001138539,0.003900801,0.011472742,0.006523837,0.007920448,0.66334331,0.001104845,5.10859E-05,0.259445429,0.041552719
0.001000081,0.002546223,0.001138565,0.003900874,0.011472898,0.006523956,0.007920561,0.663342178,0.001104871,5.10876E-05,0.259445667,0.041553058
0.001000079,0.00254622,0.001138562,0.003900866,0.011472879,0.006523939,0.007920549,0.663342357,0.001104867,5.10875E-05,0.259445667,0.041553028
0.001000082,0.002546225,0.001138565,0.003900875,0.011472899,0.00652396,0.007920567,0.663342237,0.001104872,5.10876E-05,0.259445637,0.041553061
0.001000095,0.002546255,0.001138582,0.003900919,0.011472985,0.006524028,0.007920638,0.663341522,0.001104887,5.10887E-05,0.259445757,0.041553251
0.001000082,0.002546225,0.001138565,0.003900875,0.011472899,0.00652396,0.007920567,0.663342237,0.001104872,5.10876E-05,0.259445637,0.041553061
0.001000056,0.002546175,0.001138538,0.003900799,0.011472742,0.006523837,0.007920439,0.66334331,0.001104844,5.10857E-05,0.259445429,0.041552719
0.001000081,0.002546223,0.001138564,0.003900871,0.011472899,0.006523973,0.007920564,0.663341999,0.001104868,5.10875E-05,0.259445727,0.041553024
0.001000066,0.002546197,0.001138549,0.00390083,0.01147281,0.006523889,0.007920494,0.663342834,0.001104856,5.10865E-05,0.259445518,0.041552857
0.001000086,0.002546236,0.001138571,0.003900884,0.011472933,0.006523986,0.00792059,0.663341999,0.001104877,5.10879E-05,0.259445608,0.041553114
0.001002509,0.002551421,0.001141434,0.003908554,0.011488815,0.006536498,0.007933435,0.663224995,0.001107565,5.12701E-05,0.259467125,0.041586403
0.001000075,0.002546212,0.001138557,0.003900849,0.011472858,0.006523922,0.007920528,0.663342416,0.001104863,5.10871E-05,0.259445637,0.041552957
0.001000058,0.00254618,0.00113854,0.003900808,0.011472763,0.006523849,0.007920454,0.663343251,0.001104847,5.10859E-05,0.259445518,0.041552752
0.001000063,0.002546192,0.001138546,0.003900821,0.01147279,0.006523876,0.007920477,0.663342893,0.001104853,5.10864E-05,0.259445488,0.041552819
0.001000054,0.002546173,0.001138536,0.003900795,0.011472741,0.006523833,0.007920435,0.663343251,0.001104843,5.10857E-05,0.259445548,0.041552704
0.001000076,0.002546214,0.001138558,0.003900855,0.011472864,0.006523931,0.007920539,0.663342416,0.001104867,5.10873E-05,0.259445578,0.041552991
0.00100006,0.00254618,0.001138541,0.00390081,0.011472763,0.006523855,0.007920458,0.663343251,0.001104847,5.1086E-05,0.259445518,0.041552763
0.001000083,0.002546228,0.001138567,0.003900878,0.011472919,0.006523968,0.007920576,0.663342118,0.001104874,5.10878E-05,0.259445578,0.041553084
0.001000057,0.002546177,0.001138538,0.003900806,0.011472751,0.006523857,0.007920446,0.663343191,0.001104845,5.10858E-05,0.259445578,0.04155273
0.001000045,0.002546148,0.001138523,0.003900765,0.011472672,0.006523785,0.00792038,0.663343728,0.001104831,5.10849E-05,0.259445459,0.041552555
0.001000084,0.002546226,0.001138569,0.003900882,0.011472929,0.006524037,0.007920596,0.663341522,0.001104865,5.10874E-05,0.259446204,0.041553065
0.00100006,0.002546184,0.001138542,0.00390081,0.011472763,0.006523849,0.007920458,0.663343251,0.001104849,5.1086E-05,0.259445459,0.041552763
0.001002177,0.002550712,0.001141042,0.003907501,0.01148664,0.00653479,0.007931675,0.663241088,0.001107196,5.1245E-05,0.259463996,0.041581843
0.001000085,0.002546234,0.00113857,0.003900888,0.011472918,0.006523971,0.007920583,0.663342059,0.001104877,5.10879E-05,0.259445578,0.041553099
0.00100007,0.002546205,0.001138553,0.00390084,0.011472836,0.006523906,0.007920509,0.663342774,0.00110486,5.10868E-05,0.259445548,0.041552901
0.001000099,0.002546262,0.001138586,0.003900929,0.011473021,0.006524071,0.007920667,0.663341105,0.001104887,5.10888E-05,0.259446055,0.041553285
0.001000061,0.002546183,0.001138541,0.003900812,0.011472771,0.006523859,0.007920459,0.663343072,0.001104849,5.10861E-05,0.259445518,0.041552771
0.001000099,0.002546264,0.001138586,0.003900931,0.011473014,0.006524045,0.007920658,0.663341343,0.001104891,5.1089E-05,0.259445757,0.0415533
0.0010001,0.002546265,0.001138588,0.003900933,0.011473015,0.006524049,0.007920659,0.663341403,0.001104891,5.10891E-05,0.259445727,0.041553304
0.0010001,0.002546265,0.001138587,0.003900933,0.011473021,0.006524048,0.007920666,0.663341343,0.001104892,5.10891E-05,0.259445727,0.041553311
